loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,total_rec_prncp,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,il_util,total_rev_hi_lim,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,target,emp_length_anos,mths_since_last_delinq_missing,mths_since_last_record_missing,mths_since_recent_bc_dlq_missing,mths_since_recent_revol_delinq_missing,mths_since_last_major_derog_missing,emp_length_missing,era_pre_2012
19800.0,19800.0,36.0,7.9,619.55,a,a4,mortgage,185000.0,not verified,2013-12-01,Fully Paid,debt_consolidation,10.26,0.0,1984-12-01,720.0,724.0,1.0,999.0,999.0,14.0,0.0,37960.0,15.4,25.0,w,19800.0,0.0,999.0,individual,,,,0.0,0.0,182132.0,,106700.0,5.0,13009.0,67540.0,15.7,0.0,0.0,348.0,342.0,14.0,2.0,2.0,14.0,999.0,2.0,999.0,0.0,6.0,6.0,10.0,12.0,8.0,11.0,14.0,6.0,14.0,0.0,0.0,0.0,1.0,100.0,10.0,0.0,0.0,256770.0,57211.0,105500.0,15429.0,0,2.0,1,1,1,1,1,0,0
8000.0,8000.0,36.0,9.99,258.1,b,b3,rent,30000.0,source verified,2015-03-01,Fully Paid,debt_consolidation,19.72,0.0,2008-07-01,665.0,669.0,0.0,32.0,999.0,7.0,0.0,7310.0,66.5,8.0,w,8000.0,0.0,999.0,individual,,,,0.0,0.0,14290.0,,11000.0,0.0,2041.0,2746.0,72.0,0.0,0.0,43.0,79.0,28.0,28.0,0.0,29.0,999.0,,32.0,0.0,4.0,5.0,4.0,4.0,1.0,6.0,7.0,5.0,7.0,0.0,0.0,0.0,0.0,87.5,25.0,0.0,0.0,27716.0,14290.0,9800.0,16716.0,0,1.0,0,1,1,0,1,0,0
12000.0,12000.0,36.0,9.67,385.35,b,b1,rent,55000.0,not verified,2013-12-01,Fully Paid,credit_card,13.07,2.0,2000-06-01,700.0,704.0,0.0,15.0,999.0,6.0,0.0,15172.0,48.3,12.0,w,12000.0,0.0,999.0,individual,,,,0.0,0.0,15990.0,,31400.0,1.0,3198.0,16128.0,48.5,0.0,0.0,136.0,162.0,24.0,24.0,0.0,62.0,19.0,,15.0,0.0,2.0,2.0,4.0,8.0,2.0,5.0,10.0,2.0,6.0,0.0,0.0,0.0,0.0,66.7,33.3,0.0,0.0,46922.0,15990.0,31300.0,15522.0,0,3.0,0,1,0,0,1,0,0
21000.0,21000.0,36.0,10.99,687.42,b,b4,rent,63000.0,source verified,2015-07-01,Charged Off,credit_card,17.32,0.0,2006-02-01,685.0,689.0,1.0,999.0,999.0,36.0,0.0,32790.0,29.9,43.0,w,12611.38,0.0,999.0,individual,,,,0.0,0.0,104009.0,,95800.0,15.0,2972.0,34690.0,41.5,0.0,0.0,34.0,105.0,3.0,3.0,0.0,5.0,999.0,6.0,999.0,0.0,13.0,19.0,16.0,18.0,3.0,33.0,39.0,19.0,36.0,0.0,0.0,0.0,5.0,100.0,25.0,0.0,0.0,162134.0,104009.0,65000.0,66334.0,1,0.0,1,1,1,1,1,0,0
7200.0,7200.0,36.0,19.2,264.66,d,d3,own,60000.0,not verified,2013-11-01,Fully Paid,debt_consolidation,27.46,0.0,2000-07-01,665.0,669.0,0.0,999.0,999.0,9.0,0.0,38362.0,91.8,16.0,f,7200.0,0.0,999.0,individual,,,,0.0,0.0,149343.0,,41800.0,4.0,18668.0,3402.0,91.8,0.0,0.0,126.0,160.0,7.0,7.0,2.0,16.0,999.0,11.0,999.0,0.0,5.0,6.0,6.0,9.0,1.0,7.0,12.0,6.0,9.0,0.0,0.0,0.0,2.0,100.0,80.0,0.0,0.0,154042.0,48103.0,41500.0,0.0,0,10.0,1,1,1,1,1,0,0
28000.0,28000.0,60.0,22.7,784.52,e,e5,mortgage,135000.0,verified,2013-08-01,Fully Paid,debt_consolidation,15.12,1.0,2000-11-01,685.0,689.0,5.0,6.0,999.0,18.0,0.0,15240.0,53.7,39.0,w,28000.0,0.0,999.0,individual,,,,0.0,0.0,308655.0,,30900.0,6.0,20577.0,5196.0,72.2,0.0,0.0,128.0,154.0,9.0,9.0,4.0,23.0,999.0,1.0,6.0,0.0,3.0,4.0,5.0,8.0,12.0,15.0,21.0,4.0,18.0,0.0,0.0,0.0,2.0,94.0,60.0,0.0,0.0,382628.0,49600.0,18700.0,78771.0,0,7.0,0,1,1,0,1,0,0
12250.0,12250.0,36.0,17.57,440.23,d,d4,own,35000.0,source verified,2015-02-01,Charged Off,debt_consolidation,38.2,2.0,2002-06-01,690.0,694.0,0.0,6.0,999.0,10.0,0.0,3264.0,34.7,26.0,f,1343.11,0.0,999.0,individual,,,,0.0,0.0,37376.0,,9400.0,5.0,3738.0,2555.0,51.8,0.0,0.0,101.0,152.0,7.0,4.0,0.0,7.0,12.0,14.0,12.0,0.0,3.0,4.0,4.0,9.0,6.0,6.0,20.0,4.0,10.0,0.0,0.0,0.0,2.0,88.0,50.0,0.0,0.0,55403.0,37376.0,5300.0,46003.0,1,2.0,0,1,0,0,1,0,0
12300.0,12300.0,60.0,13.53,283.22,b,b5,mortgage,97000.0,source verified,2013-12-01,Fully Paid,debt_consolidation,19.14,0.0,1993-03-01,720.0,724.0,0.0,999.0,999.0,15.0,0.0,22050.0,57.9,46.0,f,12300.0,0.0,999.0,individual,,,,0.0,0.0,219759.0,,38100.0,6.0,15697.0,4068.0,82.2,0.0,0.0,145.0,249.0,12.0,12.0,10.0,52.0,999.0,14.0,999.0,0.0,7.0,12.0,7.0,19.0,6.0,13.0,30.0,12.0,15.0,0.0,0.0,0.0,2.0,100.0,57.1,0.0,0.0,243880.0,53195.0,22800.0,35980.0,0,10.0,1,1,1,1,1,0,0
20000.0,20000.0,36.0,10.64,651.37,b,b4,mortgage,66180.0,verified,2015-12-01,Fully Paid,debt_consolidation,14.08,0.0,1999-10-01,710.0,714.0,1.0,999.0,999.0,8.0,0.0,35032.0,80.3,16.0,w,20000.0,0.0,999.0,individual,,,,0.0,0.0,205161.0,,43600.0,5.0,25645.0,4459.0,88.5,0.0,0.0,120.0,194.0,6.0,2.0,3.0,12.0,999.0,6.0,999.0,0.0,3.0,5.0,4.0,5.0,3.0,6.0,10.0,5.0,8.0,0.0,0.0,0.0,3.0,100.0,75.0,0.0,0.0,226600.0,38032.0,38800.0,3000.0,0,-1.0,1,1,1,1,1,1,0
9000.0,9000.0,36.0,7.69,280.75,a,a4,mortgage,50000.0,not verified,2014-10-01,Fully Paid,debt_consolidation,24.93,0.0,1987-04-01,775.0,779.0,0.0,999.0,999.0,15.0,0.0,17003.0,28.8,34.0,w,9000.0,0.0,999.0,individual,,,,0.0,0.0,97266.0,,59100.0,3.0,6948.0,26796.0,31.8,0.0,0.0,73.0,330.0,8.0,8.0,2.0,8.0,999.0,8.0,999.0,0.0,4.0,6.0,4.0,12.0,4.0,12.0,24.0,6.0,15.0,0.0,0.0,0.0,1.0,100.0,25.0,0.0,0.0,181614.0,39577.0,39300.0,38876.0,0,10.0,1,1,1,1,1,0,0
15000.0,15000.0,36.0,7.26,464.95,a,a4,mortgage,320000.0,source verified,2015-08-01,Fully Paid,debt_consolidation,14.95,0.0,1989-03-01,765.0,769.0,1.0,999.0,999.0,16.0,0.0,26522.0,21.8,34.0,f,15000.0,0.0,999.0,individual,,,,0.0,0.0,370216.0,,121600.0,2.0,23139.0,90622.0,22.3,0.0,0.0,316.0,186.0,45.0,5.0,1.0,69.0,999.0,1.0,999.0,0.0,4.0,5.0,5.0,9.0,19.0,7.0,13.0,5.0,16.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,578996.0,196714.0,116700.0,266396.0,0,4.0,1,1,1,1,1,0,0
25125.0,25125.0,36.0,17.86,906.57,d,d5,own,72500.0,verified,2015-07-01,Fully Paid,debt_consolidation,17.51,0.0,2000-08-01,685.0,689.0,0.0,999.0,999.0,12.0,0.0,15467.0,37.8,21.0,w,25125.0,0.0,999.0,individual,,,,0.0,0.0,36753.0,,40900.0,8.0,3063.0,15733.0,49.6,0.0,0.0,100.0,179.0,9.0,5.0,0.0,9.0,999.0,8.0,999.0,0.0,4.0,4.0,6.0,9.0,4.0,10.0,17.0,4.0,12.0,0.0,0.0,0.0,4.0,100.0,33.3,0.0,0.0,65800.0,36753.0,31200.0,24900.0,0,0.0,1,1,1,1,1,0,0
10000.0,10000.0,36.0,12.49,334.49,b,b4,mortgage,40000.0,verified,2014-04-01,Fully Paid,debt_consolidation,32.97,0.0,1997-09-01,710.0,714.0,0.0,999.0,999.0,7.0,0.0,5707.0,74.1,20.0,w,10000.0,0.0,999.0,individual,,,,0.0,496.0,69360.0,,7700.0,2.0,11560.0,699.0,77.5,0.0,0.0,198.0,175.0,62.0,5.0,2.0,174.0,999.0,,999.0,0.0,1.0,2.0,1.0,4.0,11.0,2.0,7.0,2.0,7.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,112330.0,21304.0,3100.0,40130.0,0,-1.0,1,1,1,1,1,1,0
20000.0,20000.0,36.0,14.99,693.21,c,c5,mortgage,400000.0,verified,2014-08-01,Fully Paid,small_business,0.08,0.0,2001-02-01,760.0,764.0,2.0,78.0,999.0,5.0,0.0,0.0,0.0,26.0,w,20000.0,0.0,999.0,individual,,,,0.0,0.0,776453.0,,251000.0,1.0,155291.0,1000.0,0.0,0.0,0.0,85.0,161.0,27.0,8.0,9.0,27.0,78.0,2.0,78.0,0.0,0.0,0.0,1.0,7.0,4.0,2.0,12.0,0.0,5.0,0.0,0.0,0.0,1.0,96.2,0.0,0.0,0.0,1119000.0,18572.0,1000.0,18000.0,0,-1.0,0,1,0,0,1,1,0
10000.0,10000.0,36.0,8.18,314.2,b,b1,rent,25000.0,source verified,2015-10-01,Fully Paid,debt_consolidation,13.83,0.0,2011-12-01,695.0,699.0,0.0,999.0,999.0,8.0,0.0,6740.0,48.5,8.0,f,10000.0,0.0,999.0,individual,,,,0.0,0.0,11675.0,,13900.0,2.0,1459.0,3401.0,60.0,0.0,0.0,46.0,46.0,11.0,11.0,0.0,11.0,999.0,17.0,999.0,0.0,3.0,5.0,3.0,3.0,2.0,6.0,6.0,5.0,8.0,0.0,0.0,0.0,1.0,100.0,33.3,0.0,0.0,20568.0,11675.0,8500.0,6668.0,0,1.0,1,1,1,1,1,0,0
3525.0,3525.0,36.0,25.57,141.22,f,f5,rent,72000.0,verified,2014-08-01,Fully Paid,major_purchase,15.72,0.0,2002-01-01,685.0,689.0,6.0,30.0,999.0,11.0,0.0,2329.0,22.0,21.0,f,3525.0,0.0,73.0,individual,,,,0.0,0.0,25495.0,,10600.0,9.0,2318.0,2717.0,26.6,0.0,0.0,150.0,142.0,1.0,1.0,0.0,1.0,73.0,2.0,73.0,1.0,3.0,7.0,3.0,6.0,9.0,9.0,12.0,7.0,11.0,0.0,0.0,0.0,6.0,95.0,0.0,0.0,0.0,37378.0,25495.0,3700.0,26778.0,0,1.0,0,1,0,0,0,0,0
10100.0,10100.0,36.0,14.65,348.4,c,c3,rent,51000.0,source verified,2012-02-01,Charged Off,debt_consolidation,16.54,0.0,1981-06-01,680.0,684.0,1.0,33.0,999.0,6.0,0.0,5332.0,89.8,21.0,f,4215.82,0.0,999.0,individual,,,,0.0,-1.0,-1.0,,-1.0,,-1.0,,,0.0,0.0,,-1.0,-1.0,-1.0,,,999.0,,999.0,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0,,,-1.0,-1.0,-1.0,-1.0,,0.0,0.0,-1.0,,,-1.0,1,6.0,0,1,1,1,1,0,1
14300.0,14300.0,36.0,17.57,513.9,d,d4,mortgage,58000.0,source verified,2015-06-01,Charged Off,debt_consolidation,16.88,11.0,1997-08-01,680.0,684.0,1.0,6.0,999.0,12.0,0.0,4805.0,57.7,75.0,w,613.5,0.0,6.0,individual,,,,0.0,0.0,299743.0,,8321.0,9.0,24979.0,,,1.0,0.0,166.0,214.0,11.0,3.0,4.0,,6.0,4.0,6.0,3.0,0.0,2.0,0.0,10.0,37.0,7.0,34.0,2.0,12.0,0.0,0.0,3.0,3.0,89.6,,0.0,0.0,352144.0,160741.0,0.0,155680.0,1,10.0,0,1,0,0,0,0,0
8000.0,8000.0,36.0,13.11,269.98,b,b4,rent,35000.0,not verified,2013-03-01,Fully Paid,debt_consolidation,28.29,0.0,2001-09-01,710.0,714.0,0.0,999.0,999.0,9.0,0.0,10515.0,84.1,19.0,f,8000.0,0.0,999.0,individual,,,,0.0,0.0,21607.0,,12500.0,2.0,2401.0,1130.0,61.0,0.0,0.0,66.0,140.0,17.0,17.0,0.0,33.0,999.0,9.0,999.0,0.0,2.0,5.0,3.0,7.0,3.0,7.0,16.0,5.0,9.0,0.0,0.0,0.0,0.0,100.0,66.7,0.0,0.0,34490.0,21607.0,2900.0,21990.0,0,5.0,1,1,1,1,1,0,0
9000.0,9000.0,36.0,9.17,286.92,b,b2,rent,32000.0,not verified,2015-10-01,Fully Paid,debt_consolidation,8.14,0.0,2006-10-01,660.0,664.0,0.0,999.0,53.0,4.0,1.0,8885.0,69.4,8.0,w,9000.0,0.0,999.0,individual,,,,0.0,76.0,8885.0,,12800.0,0.0,2221.0,3115.0,74.0,0.0,0.0,98.0,108.0,36.0,36.0,0.0,91.0,999.0,4.0,999.0,0.0,3.0,3.0,3.0,5.0,1.0,4.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,100.0,66.7,0.0,0.0,12800.0,8885.0,12000.0,0.0,0,-1.0,1,0,1,1,1,1,0
6500.0,6500.0,36.0,8.38,204.83,b,b1,mortgage,55000.0,not verified,2015-12-01,Fully Paid,credit_card,7.88,0.0,2001-05-01,670.0,674.0,2.0,70.0,64.0,10.0,1.0,12985.0,47.7,19.0,w,6500.0,0.0,70.0,individual,,,,0.0,0.0,187525.0,41.0,27200.0,7.0,20836.0,9491.0,42.1,0.0,0.0,149.0,175.0,4.0,4.0,3.0,6.0,70.0,4.0,70.0,1.0,3.0,5.0,4.0,7.0,5.0,7.0,11.0,5.0,10.0,0.0,0.0,0.0,3.0,94.7,33.3,0.0,0.0,221743.0,24206.0,16400.0,27623.0,0,3.0,0,0,0,0,0,0,0
14400.0,14400.0,36.0,13.33,487.49,c,c3,rent,50000.0,source verified,2015-04-01,Fully Paid,debt_consolidation,20.26,0.0,2002-06-01,660.0,664.0,0.0,68.0,999.0,9.0,0.0,12572.0,98.2,16.0,w,14400.0,0.0,999.0,individual,,,,0.0,0.0,32702.0,,12800.0,2.0,5450.0,228.0,98.2,0.0,0.0,24.0,154.0,30.0,17.0,1.0,83.0,68.0,11.0,68.0,0.0,5.0,5.0,7.0,11.0,2.0,8.0,13.0,5.0,9.0,0.0,0.0,0.0,0.0,93.7,100.0,0.0,0.0,40531.0,32702.0,12800.0,27731.0,0,0.0,0,1,0,0,1,0,0
20000.0,20000.0,36.0,9.99,645.25,b,b3,mortgage,98000.0,source verified,2015-06-01,Fully Paid,credit_card,13.21,1.0,2002-09-01,665.0,669.0,0.0,8.0,999.0,15.0,0.0,16574.0,56.8,45.0,w,20000.0,0.0,999.0,individual,,,,0.0,0.0,284354.0,,29200.0,8.0,18957.0,2468.0,85.7,0.0,0.0,152.0,147.0,14.0,14.0,1.0,21.0,38.0,6.0,38.0,1.0,4.0,6.0,5.0,11.0,21.0,10.0,22.0,6.0,15.0,0.0,0.0,0.0,0.0,88.9,80.0,0.0,0.0,322086.0,54835.0,17300.0,57233.0,0,3.0,0,1,0,0,1,0,0
15000.0,15000.0,36.0,12.69,503.18,c,c2,mortgage,78000.0,source verified,2015-09-01,Fully Paid,debt_consolidation,18.92,0.0,2005-07-01,700.0,704.0,2.0,999.0,999.0,9.0,0.0,5060.0,49.6,24.0,w,15000.0,0.0,999.0,individual,,,,0.0,0.0,30048.0,,10200.0,7.0,3756.0,,,0.0,0.0,58.0,121.0,12.0,1.0,3.0,93.0,999.0,1.0,999.0,0.0,0.0,2.0,1.0,4.0,11.0,5.0,10.0,2.0,9.0,0.0,0.0,0.0,3.0,100.0,,0.0,0.0,51907.0,30048.0,0.0,41707.0,0,10.0,1,1,1,1,1,0,0
20000.0,20000.0,36.0,13.33,677.07,c,c3,rent,200000.0,source verified,2015-07-01,Fully Paid,debt_consolidation,7.31,0.0,2007-12-01,670.0,674.0,2.0,64.0,999.0,7.0,0.0,4178.0,26.0,12.0,f,20000.0,0.0,999.0,individual,,,,0.0,989.0,32568.0,,16100.0,3.0,4653.0,9422.0,30.7,0.0,0.0,91.0,90.0,21.0,20.0,0.0,21.0,999.0,1.0,999.0,0.0,3.0,3.0,4.0,5.0,4.0,5.0,7.0,3.0,7.0,0.0,0.0,0.0,0.0,91.7,25.0,0.0,0.0,59032.0,32568.0,13600.0,42932.0,0,1.0,0,1,1,1,1,0,0
19750.0,19750.0,60.0,25.8,588.99,g,g1,mortgage,49392.0,verified,2013-12-01,Fully Paid,debt_consolidation,19.36,1.0,1991-11-01,685.0,689.0,1.0,5.0,999.0,7.0,0.0,4196.0,64.6,22.0,f,19750.0,0.0,39.0,individual,,,,0.0,0.0,154245.0,,6500.0,5.0,25708.0,591.0,80.3,0.0,0.0,136.0,265.0,6.0,6.0,5.0,17.0,5.0,1.0,5.0,0.0,1.0,2.0,2.0,7.0,4.0,4.0,13.0,2.0,7.0,0.0,0.0,0.0,1.0,77.3,50.0,0.0,0.0,171094.0,16967.0,3000.0,14594.0,0,0.0,0,1,0,0,0,0,0
20000.0,20000.0,60.0,21.49,546.6,e,e3,rent,65000.0,verified,2013-02-01,Fully Paid,debt_consolidation,5.28,0.0,2008-12-01,660.0,664.0,0.0,999.0,999.0,8.0,0.0,14638.0,60.2,10.0,w,20000.0,0.0,999.0,individual,,,,0.0,0.0,14638.0,,24314.0,7.0,1830.0,1107.0,91.6,0.0,0.0,21.0,50.0,9.0,9.0,0.0,11.0,999.0,15.0,999.0,0.0,3.0,6.0,3.0,4.0,1.0,8.0,9.0,6.0,8.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,24314.0,14638.0,13114.0,0.0,0,4.0,1,1,1,1,1,0,0
15000.0,15000.0,36.0,11.99,498.15,b,b3,mortgage,85000.0,verified,2013-09-01,Fully Paid,debt_consolidation,13.74,0.0,2000-03-01,700.0,704.0,3.0,999.0,999.0,11.0,0.0,11717.0,66.2,19.0,f,15000.0,0.0,999.0,individual,,,,0.0,0.0,174622.0,,17700.0,4.0,17462.0,3498.0,73.9,0.0,0.0,154.0,164.0,3.0,3.0,2.0,3.0,999.0,3.0,999.0,0.0,6.0,7.0,6.0,9.0,4.0,8.0,13.0,7.0,11.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,216633.0,18459.0,13400.0,24878.0,0,10.0,1,1,1,1,1,0,0
12000.0,12000.0,36.0,18.75,438.36,d,d3,rent,80000.0,not verified,2012-07-01,Fully Paid,debt_consolidation,4.22,0.0,1998-04-01,660.0,664.0,0.0,39.0,999.0,5.0,0.0,6534.0,80.3,8.0,f,12000.0,0.0,999.0,individual,,,,0.0,-1.0,-1.0,,-1.0,2.0,-1.0,1605.0,80.3,0.0,0.0,,-1.0,-1.0,-1.0,0.0,13.0,999.0,13.0,39.0,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,,-1.0,-1.0,-1.0,-1.0,50.0,0.0,0.0,-1.0,8934.0,8139.0,-1.0,0,10.0,0,1,1,0,1,0,1
13600.0,13600.0,36.0,16.29,480.09,d,d2,rent,150000.0,verified,2014-10-01,Fully Paid,debt_consolidation,12.33,0.0,2002-08-01,660.0,664.0,0.0,51.0,43.0,11.0,2.0,7628.0,53.0,21.0,w,13600.0,0.0,51.0,individual,,,,0.0,337.0,64266.0,,14400.0,5.0,6427.0,1172.0,86.7,0.0,0.0,119.0,145.0,0.0,0.0,0.0,4.0,999.0,14.0,999.0,1.0,4.0,4.0,5.0,6.0,10.0,9.0,11.0,4.0,11.0,0.0,0.0,0.0,3.0,90.0,80.0,0.0,1.0,85548.0,64266.0,8800.0,71148.0,0,6.0,0,0,1,1,0,0,0
7000.0,7000.0,36.0,6.76,215.39,a,a2,mortgage,120000.0,not verified,2010-03-01,Fully Paid,major_purchase,9.23,1.0,1986-02-01,775.0,779.0,0.0,23.0,999.0,16.0,0.0,45702.0,5.3,37.0,f,7000.0,0.0,999.0,individual,,,,0.0,-1.0,-1.0,,-1.0,,-1.0,,,0.0,0.0,,-1.0,-1.0,-1.0,,,999.0,,999.0,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0,,,-1.0,-1.0,-1.0,-1.0,,0.0,0.0,-1.0,,,-1.0,0,10.0,0,1,1,1,1,0,1
15000.0,15000.0,36.0,12.99,505.34,b,b4,mortgage,50100.0,source verified,2013-09-01,Fully Paid,debt_consolidation,30.83,0.0,2002-01-01,715.0,719.0,0.0,999.0,999.0,20.0,0.0,6437.0,73.1,38.0,f,15000.0,0.0,999.0,individual,,,,0.0,0.0,174040.0,,8800.0,9.0,8702.0,966.0,81.8,0.0,0.0,142.0,85.0,18.0,13.0,1.0,18.0,999.0,18.0,999.0,0.0,5.0,7.0,5.0,5.0,29.0,7.0,8.0,7.0,20.0,0.0,0.0,0.0,0.0,100.0,60.0,0.0,0.0,204326.0,72776.0,5300.0,80536.0,0,6.0,1,1,1,1,1,0,0
24000.0,24000.0,36.0,9.17,765.1,b,b1,mortgage,90500.0,verified,2014-09-01,Fully Paid,credit_card,6.41,3.0,1990-01-01,695.0,699.0,0.0,18.0,999.0,13.0,0.0,16076.0,58.7,33.0,w,24000.0,0.0,18.0,individual,,,,0.0,0.0,340550.0,,27400.0,5.0,30959.0,7824.0,63.9,0.0,0.0,,296.0,2.0,2.0,4.0,2.0,18.0,1.0,18.0,0.0,4.0,7.0,5.0,15.0,0.0,12.0,29.0,7.0,13.0,0.0,0.0,1.0,3.0,84.8,60.0,0.0,0.0,380400.0,16076.0,21700.0,0.0,0,10.0,0,1,0,0,0,0,0
12000.0,12000.0,36.0,14.49,413.0,c,c4,mortgage,40000.0,source verified,2014-10-01,Fully Paid,small_business,20.28,2.0,1997-12-01,665.0,669.0,1.0,13.0,999.0,6.0,0.0,9805.0,71.1,23.0,f,12000.0,0.0,999.0,individual,,,,0.0,0.0,23817.0,,13800.0,2.0,4763.0,3995.0,71.1,0.0,0.0,160.0,201.0,3.0,3.0,2.0,3.0,999.0,0.0,21.0,0.0,3.0,3.0,4.0,8.0,10.0,4.0,11.0,3.0,6.0,0.0,0.0,0.0,2.0,87.0,33.3,0.0,0.0,37495.0,23817.0,13800.0,23695.0,0,10.0,0,1,1,0,1,0,0
30000.0,30000.0,36.0,13.98,1025.04,c,c3,mortgage,80000.0,verified,2014-07-01,Fully Paid,debt_consolidation,24.63,0.0,1992-06-01,690.0,694.0,3.0,65.0,999.0,8.0,0.0,13960.0,61.0,27.0,w,30000.0,0.0,999.0,individual,,,,0.0,0.0,69854.0,,22700.0,3.0,9979.0,6000.0,43.0,0.0,0.0,155.0,265.0,3.0,2.0,1.0,55.0,999.0,1.0,999.0,0.0,3.0,4.0,4.0,4.0,15.0,4.0,11.0,4.0,7.0,,0.0,0.0,3.0,93.0,0.0,0.0,0.0,86932.0,69854.0,12000.0,64232.0,0,10.0,0,1,1,1,1,0,0
17000.0,17000.0,36.0,11.89,563.79,b,b4,mortgage,45000.0,verified,2009-05-01,Fully Paid,debt_consolidation,19.44,0.0,1999-05-01,720.0,724.0,3.0,999.0,999.0,9.0,0.0,9583.0,38.5,27.0,f,17000.0,0.0,999.0,individual,,,,0.0,-1.0,-1.0,,-1.0,,-1.0,,,0.0,0.0,,-1.0,-1.0,-1.0,,,999.0,,999.0,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0,,,-1.0,-1.0,-1.0,-1.0,,0.0,0.0,-1.0,,,-1.0,0,0.0,1,1,1,1,1,0,1
4775.0,4775.0,36.0,18.99,175.01,e,e1,mortgage,30000.0,verified,2014-07-01,Charged Off,home_improvement,13.83,0.0,2001-01-01,680.0,684.0,6.0,59.0,108.0,20.0,1.0,9352.0,30.4,34.0,f,1068.35,0.0,999.0,individual,,,,0.0,0.0,9511.0,,30736.0,8.0,501.0,4479.0,50.8,0.0,0.0,162.0,96.0,3.0,3.0,0.0,32.0,72.0,0.0,72.0,0.0,4.0,9.0,4.0,12.0,3.0,19.0,28.0,9.0,20.0,0.0,0.0,0.0,3.0,91.2,25.0,1.0,0.0,31214.0,9511.0,9100.0,0.0,1,10.0,0,0,0,0,1,0,0
8825.0,8825.0,36.0,13.67,300.21,c,c4,rent,38000.0,source verified,2015-11-01,Fully Paid,other,15.51,0.0,2009-03-01,685.0,689.0,0.0,79.0,999.0,5.0,0.0,977.0,18.1,8.0,w,8825.0,0.0,79.0,individual,,,,0.0,0.0,14205.0,,5400.0,5.0,2841.0,2055.0,26.6,0.0,0.0,60.0,29.0,16.0,15.0,0.0,16.0,999.0,15.0,999.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,87.5,0.0,0.0,0.0,24076.0,14205.0,2800.0,18676.0,0,3.0,0,1,1,1,0,0,0
15000.0,15000.0,36.0,19.2,551.36,d,d3,rent,48000.0,not verified,2013-10-01,Fully Paid,credit_card,25.31,0.0,2007-08-01,670.0,674.0,1.0,999.0,999.0,10.0,0.0,15859.0,86.7,13.0,f,15000.0,0.0,999.0,individual,,,,0.0,0.0,27718.0,,18300.0,4.0,2772.0,782.0,91.9,0.0,0.0,39.0,75.0,4.0,4.0,0.0,4.0,999.0,4.0,999.0,0.0,6.0,8.0,6.0,7.0,1.0,8.0,11.0,8.0,10.0,0.0,0.0,0.0,2.0,100.0,83.3,0.0,0.0,43510.0,27718.0,9700.0,23802.0,0,2.0,1,1,1,1,1,0,0
3050.0,3050.0,36.0,6.49,93.47,a,a2,mortgage,52000.0,not verified,2015-01-01,Fully Paid,debt_consolidation,8.08,0.0,1997-01-01,760.0,764.0,0.0,999.0,999.0,16.0,0.0,3064.0,19.8,30.0,w,3050.0,0.0,999.0,individual,,,,0.0,0.0,32808.0,,15500.0,1.0,2187.0,10067.0,22.6,0.0,0.0,215.0,136.0,42.0,2.0,0.0,42.0,999.0,,999.0,0.0,2.0,3.0,3.0,5.0,22.0,5.0,8.0,3.0,16.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,44518.0,32808.0,13000.0,29018.0,0,0.0,1,1,1,1,1,0,0
